output_id	origin	original_id	length	sequence_sha256
BASE_00004763	baseline	k141_11352	2660	e995063608bf13259f39755fe8fdacf885e235d20a5a2d834bce59a025ec983e
BASE_00004764	baseline	k141_3786	1059	1bbc269b9a644a81de8a9bf33a953265f69831afc8b4709b33408705b6e248af
BASE_00004765	baseline	k141_11354	1174	33af0ebb25c0ae49c860d0bba80588ed98784bb54c6645f56c663e1a099423cf
BASE_00004766	baseline	k141_25136	6565	4a5579dfe34daeaae80f0c3e7e32edac32a531005664f4a13d53b02fb0f578a7
BASE_00004767	baseline	k141_3788	1936	ae0a1c2dba52bbfb233ca940dad50d9e0642cfb43094680043c2c51a942bbcf6
BASE_00004768	baseline	k141_25138	1959	9025036973d75403a0e9ad374c8dcbc06875ed5b0c608b52c90bdd92328af436
BASE_00004769	baseline	k141_11357	2227	46bcf4159a1ac0fb27e568e346ac299ac7125dc45362bb23c73672e3a08e01af
BASE_00004770	baseline	k141_11359	1043	c442a8052fe44f8b672df3c49c68e869077c590384918edb9f2ecdb2bbde940e
BASE_00004771	baseline	k141_25143	1725	5a93e6ad6a13508f5b02027bb801213ad5e435e2ea8d805daa48716f7a23a6d8
BASE_00004772	baseline	k141_3794	2646	891b3a05c7a5f09dbcb4cf845bead2d83031ea36cd1e213badba928efaabe7ec
BASE_00004773	baseline	k141_25144	1500	6c3034e012f3e51ced5bc3391683fe49ddd8ab574a1dfd65cdeccc4b1bd8bf09
BASE_00004774	baseline	k141_11363	1650	a42d05c6bf92e2a8e1b06b7336cd626ca5bdd96c657f01c27d3da8366691eb19
BASE_00004775	baseline	k141_3798	1860	112d3de8becbcb4277df91fd00a17b7b0fe55abcc9de1715046da195676d3bc6
BASE_00004776	baseline	k141_11365	2160	330fa79992c16adfb0177f68fc04551f9839fb497add287addf5b9dcb5ca5526
BASE_00004777	baseline	k141_11366	1004	ea7172068450b28af1c0b548a72e32f97b879087516f7292de65854642f5cc82
BASE_00004778	baseline	k141_25147	3720	9411417ef609449fc08e304103ef1cd92dc4c6adcd6804962a8614b1af5fd1a7
BASE_00004779	baseline	k141_11369	1402	4eceef26bcc45f42daf29bd6fbef4be7088add5213244c36ba22e64d1f006d09
BASE_00004780	baseline	k141_25148	2260	11156588b2404dd54ac6ca386e286206693f85a984defec81272d8a8c0fe6570
BASE_00004781	baseline	k141_3804	2550	36a67a457c656a36674c23333b5d35908c1cd9b6741eb1ea18f6927bdf115885
BASE_00004782	baseline	k141_3805	1271	12a6cf9a8c324a6dc5246f24214aca09038d8e9dc5300b582cabef7bd6946b3b
BASE_00004783	baseline	k141_11373	1670	e6913589f7bc771f0ac4d59e9bc8a2ea78d2ba1731da9917a1f469e13534be69
BASE_00004784	baseline	k141_25151	1552	0c2bf1a252815d19050d6ec7ef839f41833b3cf25b434222abef2ca797c5835f
BASE_00004785	baseline	k141_11374	1161	e2d4d538df6e331f0714a80cbad775b07deed41b351100f62fa4237f194ba1b9
BASE_00004786	baseline	k141_3806	2503	c9bcb0ce316b7492a3559954c729b2a3f9e86ee85a1cc0597c9661be45e48233
BASE_00004787	baseline	k141_11375	1430	d757cc7603a86a142a3abdb189f5dfbdc3b86be1182cd98ece7d2c3b97dffc0a
BASE_00004788	baseline	k141_3808	1008	1306ba6caee50b66af480616879f20847ff02a5dbbc6d1b45dcfd72b77d80e69
BASE_00004789	baseline	k141_25154	2767	7a6e84ef759330dc88e1d3d0e9add1f3a9aac17a7d3e20e43a45d68e6ac47db8
BASE_00004790	baseline	k141_3811	1207	b9b0d9d4e69f905926a91e89ec075407822af7960cb41e32c6565190af3e8840
BASE_00004791	baseline	k141_11376	3447	6c9f412038488ff51a9388e8f422e054b2db9e92f286fa1b1375739c29d3db57
BASE_00004792	baseline	k141_3813	1175	bd98ef9ed211ce99ecece37690028390376775e4dd6f1081fe9a48f3a403b3bb
BASE_00004793	baseline	k141_11378	1413	f0139b4cff430b23df57eb3d40a491a595c5c20c88d2db0564f930739a4cae4a
BASE_00004794	baseline	k141_25156	3394	65dd3a334dfe9abd47ad2dfb9cb1cadd3fae937e59640a159523794f63f3a0b1
BASE_00004795	baseline	k141_3814	2972	a7584cf634b0f929afc179a1914181e427c720b00c154e53b26b7162719160b9
BASE_00004796	baseline	k141_25160	1424	f0542b430808f93cc950df704a24b4afeaa8bcb7e8a4b1f36ef8e6a32b2e2ae8
BASE_00004797	baseline	k141_11384	1691	0e61ac4a4c053245533e455ecc13c3451fb7097f3fe7b6f41e1c30763dcabbd4
BASE_00004798	baseline	k141_25165	1161	faebc94bdb08051dc0ab3472082d81de383097d00ca3ee6edb8e76063a8b082d
BASE_00004799	baseline	k141_25170	2309	6c0d1e9b285d031b5331ce11633c86336ccb9a2742e2df0c1e2c56c588bf0e09
BASE_00004800	baseline	k141_11393	2943	d9e0b8000fc7885cb20f3a3bccbae8ef89cded2467d970362186c583d2e3b4cb
BASE_00004801	baseline	k141_11396	1661	83915fece9bfe99fa675107b183388242eaa172570b40f59ebc1b9083a4aa605
BASE_00004802	baseline	k141_25176	1628	2ac317ca118dbcddf17a85257903287a1b2c19ad5714b5c8e83d53fe94c564e9
BASE_00004803	baseline	k141_11399	1538	97662e8d2095d883155494812666a9f413291ed85fcf5ba08ddbb1b6163f11a4
BASE_00004804	baseline	k141_25180	1131	a681b9a504943ed090ac1694a3d5ab89a7f079b77ec0ba084ee58a3ebe718131
BASE_00004805	baseline	k141_11401	2237	7bfda96a9be5661bc1824cc04784c365da1a9786316a849c9e6066d72ffa7c05
BASE_00004806	baseline	k141_25184	4377	1ce2e2a9a62a2fc476b986d72d4e11d2cb6c8f853b6186d9e968b932867266c5
BASE_00004807	baseline	k141_11409	1897	399c9e007ff7f923afa82df8301014aef3a3b3eddca1c2c51a9f2f085bc0bfcb
BASE_00004808	baseline	k141_11410	1652	7dfc7c6fd75fd4a030cd0b7dcebb77229f7fb42c30468aad2c5ac6a977175e61
BASE_00004809	baseline	k141_11411	1233	d9b37f784c3858e452a10fe7c498ca4a905f5f5ed6515500817e60e34941b354
BASE_00004810	baseline	k141_11415	1042	a8cc7dfcd828e0e13eca4939f9398dd1862b020f34bac855203671ab3efcc792
BASE_00004811	baseline	k141_11416	1765	f3549c369b1efc0bd1c0bd0ab365608ca72c09dc391f85cbdc56755088b13bb0
BASE_00004812	baseline	k141_25190	7062	b00efad3aac48cb213db39e39428b73763a31a8d5b87e5d7d717049c4681efcb
BASE_00004813	baseline	k141_25191	1597	eda45e380c8304feb66f4c1f76c0861bdb66956ae619bcc827a521d586aea992
BASE_00004814	baseline	k141_11420	2000	e45a4e4bb75902f4a05fec37dad1b6352af86f01d0f7089a59ae9a2079f5c3b1
BASE_00004815	baseline	k141_25192	1555	7ad286053e7b1304e9c8b65702813aef00db96aeef369fd51712f037efbe5a00
BASE_00004816	baseline	k141_11421	1585	b332452b8bfc792b14587dab0ff2bf4b3fcebac80966f7f60ab6be944d0041a9
BASE_00004817	baseline	k141_11424	1461	48814cae1881b0ca7ac9939b024e27192d70aa4a4e1fc740f28041f77b304d6b
BASE_00004818	baseline	k141_25196	1867	06531fd1b5b135cdaef42f4878dd45c28ba021704ddb28281c1531cb5306e068
BASE_00004819	baseline	k141_11427	1548	d286c7cf663998b4aef010afdbd10e74719a6525f1961caea5df8fe4c3a1732a
BASE_00004820	baseline	k141_11428	1048	6875820c5899af52aa22fb4bfeef187142c64482aa203de305e349ddfa12b3f5
BASE_00004821	baseline	k141_11434	1234	06f439649e3e10211cbda0b3193ebaf6c8afa7d62a5f7ab92887e201a6578e21
BASE_00004822	baseline	k141_25198	7326	85b9d79b0bf38a7be72e329c50b58028655e0160a257e7bdc030efb7743655ce
BASE_00004823	baseline	k141_25200	1060	e59ac6ddcb28d64b1460ca90c18274b35be540d5a5cd2bc9bca41ae94f175615
BASE_00004824	baseline	k141_11436	4365	135bd5b7066d7bac57258454e270bca6a5dc6bf24b4d334c33b4c96ea9cd7ddb
BASE_00004825	baseline	k141_11439	1582	3c494f23ca8bbfb01af1234868376f25a3ec8637e40a99adde9c2d39dc551240
BASE_00004826	baseline	k141_25206	1210	83568d0774bbd467378f3c1f4ba9c37dbb6a2e47b0c88cf6fd72350864a423e2
BASE_00004827	baseline	k141_25207	1126	e9da08a80f5acee9a816b05a1330c4b17f2680c8b467b938b14fde6b218dadee
BASE_00004828	baseline	k141_3818	54339	b5533830f92424472e086bed7b21587aaa215c5a482d0a68830124fdefebfabf
BASE_00004829	baseline	k141_11452	1986	77761fc9d1011efb08b91f03da0b9ec29a075b958de8fbfb8af115fbd8118d57
BASE_00004830	baseline	k141_25209	6795	fd26a531cf8ca2fb909178a94a242957a9775802161c7ffbaa2bc66308069e9a
BASE_00004831	baseline	k141_3819	3856	d4daca7a2fe22941ff51e77d4731aecf09c2f1a9d86bfaebd2b5312bb31f0b39
BASE_00004832	baseline	k141_11456	1109	0ba80cbd416502b98e53f75325cc57574235e20af78d072819b65363ec68a527
BASE_00004833	baseline	k141_3824	1016	2065f88dfffa37901bbf229d3432f6c3223108560777fb333475eda70786eeea
BASE_00004834	baseline	k141_11457	1390	75d95aab524182cdb594a63c973a7f9a6d53dea03a413263741f1e08020248f7
BASE_00004835	baseline	k141_3827	1352	3f91def2e804e663de692e4e7a45631d9fe9268fb75d81aff9e52eef198b26aa
BASE_00004836	baseline	k141_11458	2749	b2ef37406c382aa02b79c0879bdbab6ecca6abc7734b43ca073c9cfb5e0bf75e
BASE_00004837	baseline	k141_3829	1085	3aef0dc9ff83252c316bf4d3d10ba2ef0dd3a4f6b3c45c5bc9dc024f57442bee
BASE_00004838	baseline	k141_11459	1342	0b6543ccfddfed533551165a5782986bd5a617a35c3d3caef3a96a077a7fca24
BASE_00004839	baseline	k141_25219	2064	e8b59a09cfbbb896fb1387b71771429a055eec2afa018ab0dcd67f313a50460a
BASE_00004840	baseline	k141_11460	1167	dec7b751a9d198a3c0edb3ae958f662a48976aa7b427030be1b522f0be469a02
BASE_00004841	baseline	k141_3834	1367	e1251bd609192591642624519c5efa217e57773e1f3d2923319efc5e093abcd8
BASE_00004842	baseline	k141_25224	1170	c3d73c2ccfcefc83212f8647e2171ada7816a6d4f4d7b689d4895ad8110dde4e
BASE_00004843	baseline	k141_25225	3182	3b513926734f777d86b261cc78b766abe0324935de4b75179d3551de7fff5eaf
BASE_00004844	baseline	k141_25227	1052	66bcae5f600efa515160303fab52488a5cd45e007cac9597bae7a45744542766
BASE_00004845	baseline	k141_11462	5997	685819c03cb0d310245ffb4ca7fabd31647db8488a2da001b533fd6b8d42a19c
BASE_00004846	baseline	k141_25228	1032	f5dd99ce5b9996692f03768d86b89c1ad6382b910cf5174a08f8094f419c26c4
BASE_00004847	baseline	k141_11464	1290	6b5a30e94b754c9f2d0bf18500f2f3295adfa3e8be3ea80894e44316cbc56d6d
BASE_00004848	baseline	k141_11465	1067	905d311650ad06e857532535aee3a6e4aa5e7ed2ae28a2e508f1c3d49337960c
BASE_00004849	baseline	k141_3835	8179	ac062459c8f7c1708f71cb5fa5362dc9ccbb7cc772626d63de3dbdc7be4b70cb
BASE_00004850	baseline	k141_25232	1328	a9bc04667c4fead5ec1052cf595943607c1518d1bf7d47c05dac33f692464649
BASE_00004851	baseline	k141_11466	1858	b5388a7df54c2b2eed3ac4a658441c63dc0bcd1de0add3cda42ef2c2679d5c59
BASE_00004852	baseline	k141_3837	2099	1ea4668e99f4cb36435715514f348e8646079694b5b2293eb0d1bcbb173a6ab1
BASE_00004853	baseline	k141_25234	2234	31733696233643aebc4a0d02d63310dc62f781cf7d8a55bc478ce2caf277bdfd
BASE_00004854	baseline	k141_11472	1040	7a43f612d2fcfc3c2d0d85dffdbf6313782fa297c0a573392c27e3021ff65f27
BASE_00004855	baseline	k141_25237	1242	6a9224fd320824288128619c74f0faf6507eae8e1072502f5a910c854711cddb
BASE_00004856	baseline	k141_11473	1104	1adf709cedd233917ea6fdcefb6632227242c1460e9b0478179166e92581c4d1
BASE_00004857	baseline	k141_25238	1151	266e8dd1af17253af681a694ee7e771c66a7e695621e882680fe56095b546f99
BASE_00004858	baseline	k141_11474	1253	26d3fb6dd5594c2cfc14a82eb2c152ed011d90b2e7584253a426721726f74c09
BASE_00004859	baseline	k141_25242	1591	2513c34c43758d11160dad74f4c7c7c7b6279eebb06be8a078bdec6245d13072
BASE_00004860	baseline	k141_3839	6685	d4e645012ba26d6132e0bed05d0389d837fab9bb4437a036a19b3aec80c38bd1
BASE_00004861	baseline	k141_25244	1055	d4c59ec6bbd49deb58ee3bd9e3954c39705dfb08e81a37d3383c42b8762f75b3
BASE_00004862	baseline	k141_3840	1055	e1bbcfee58f7db6bcf6b5e724b2ce554b592b7499d51de55902310f4ef4b1f49
BASE_00004863	baseline	k141_11483	1963	7a334d4e0837494f94e6ef7be6cc05dae47e0d1d1d96a261b6b249738a25998a
BASE_00004864	baseline	k141_3844	1133	85c05e38b3d602dd259cd68bd07f9eff15f781841bf9c8c388a4ce89214abe4b
BASE_00004865	baseline	k141_25246	3411	3954f5930d33bab41e393843807939efd7a383ee7e93486895cb7d67f93fd2a5
BASE_00004866	baseline	k141_11484	2304	70579c6cbdf459edb66667c1c5d3d63f7ec30e83c77dd112623731c78ab5b6f3
BASE_00004867	baseline	k141_3849	1150	e7a31803e5f9d965c510b2ebf6614df99dc50fe88eca625e0a8849359082c478
BASE_00004868	baseline	k141_25254	1597	b646b990cc69047140bd7bef025108a2cdfa43a19e915c38726e5b3908e16045
BASE_00004869	baseline	k141_3850	2480	7b9278891e29795a52a19c1297beb4f0fce72c156b5ebb0433be0786af8bb4e4
BASE_00004870	baseline	k141_25255	1161	e0a22700eee5e4f7f45627031a590ff0d29fcfec2f1cb2861992dc790c4f41d1
BASE_00004871	baseline	k141_3852	1164	7b5b62022629834c83f84d6e7d352f7f9be78992baadfcb9e47d70d174fa60b6
BASE_00004872	baseline	k141_11490	3472	bdf0098eee6f805e4d85ebf1c08f0b76a08f56233d31fb2500f450182b717d9d
BASE_00004873	baseline	k141_25262	1453	fb18159811c5a5d737a889c049fab0d49f8fd6077c59b56e4232a88a95c846f4
BASE_00004874	baseline	k141_11496	1241	b9e3033d30a31aa96c7fe446ddfb41f247af4f5f435f0280e4ea2d5ff23fa7bd
BASE_00004875	baseline	k141_3855	3827	f7811876dea0dfb32bea8f9c3bf22197f962a485999a4fb470990bcb33ca5994
BASE_00004876	baseline	k141_3856	3334	028f9de7f80042eca70b9052bcc6fbdb01499f172e3ca963afa1767c57f76eed
BASE_00004877	baseline	k141_11504	1007	a76fe4e2b16a8263f36d4122f3a613f9452598771ab471dba92e5ccc1e33ddb5
BASE_00004878	baseline	k141_3857	2621	bdd48e471392803842cc289b07ffbbb1a4759dc375c857eb7a86c9ca6010aba0
BASE_00004879	baseline	k141_11507	1127	559c2ccd5e9664222f5ca96e3d801c2e271071e8ee796c68dcff07213073e572
BASE_00004880	baseline	k141_3858	1674	2c8d59533f466c67429063fe32e8a35185a7905cc760092a5150b5f31414f85b
BASE_00004881	baseline	k141_11509	2352	5568e5726f599bcd1206595a435824e922299d152af5721d4575cbe906197726
BASE_00004882	baseline	k141_3860	1866	4c4cb41844daa424be73b70f23e5c4f7e515dfdaae95f834f648693d36078496
BASE_00004883	baseline	k141_3863	1219	81f8049acb1dcff87f5e40bb891d38a1e4db8633fe688b853feeb6242a2e5fad
BASE_00004884	baseline	k141_11515	1265	1b5c6f1e9568f6f6d593624c13e1ecede61ceabe5f8ae7dc741594ef228c8856
BASE_00004885	baseline	k141_18236	199407	45e3d994ac1315a83969513b96d0f3a4d332b1ca4f135ea213c7c35d45638020
BASE_00004886	baseline	k141_25263	14317	45e8d03a058a5dd3b671e9b0b2dd9940601e45aec54e9974331f350f19b0792a
BASE_00004887	baseline	k141_11516	1567	e1a2fb8800ae0777e1f56c0521913fe93358b0dc17c7969899067d64058bae0e
BASE_00004888	baseline	k141_25264	1043	f2a2d5c3815db9d6e80cf9e074e7f9241d7aff270184b614c976fdffc624bfeb
BASE_00004889	baseline	k141_3864	2468	4a159ffb7f5c01ef8d4167b01360962a27df311f5f4905176f3fd8b200e4f17b
BASE_00004890	baseline	k141_18238	1937	07c41530bf91ce131ab64351b0808760c172ec8c3a63388e95440899caac8fc0
BASE_00004891	baseline	k141_3867	1159	c859fd82791458aa757f7fbf7cfa235404c9b46b716a278b2d0f2e90ca9bcd53
BASE_00004892	baseline	k141_25266	1947	f4053f8c26acc977b81c77549f7b09f8743cfa1ce7771de8ff2b6a4782214bf6
BASE_00004893	baseline	k141_3868	1061	0fe74e291c3d457079dd0f9e1245de68cf687d9973061645a9770478eb45cd02
BASE_00004894	baseline	k141_18241	1327	b36d16fc7fc8b08713f61d212e9e8b12d873f7cdf67499778f3d1c19247fcf85
BASE_00004895	baseline	k141_25269	1484	b3e8825d78d07af627dbedfaed65bc3bb2fd7ced2d32c5761c83c53890718c7e
BASE_00004896	baseline	k141_18244	1504	a3c493a4177c1fea61bd7d560304131c219993541e7caeaf8f69039b4da603b6
BASE_00004897	baseline	k141_3873	1563	312d29a8e79301c5bd1685d1e0ebcd5c45387f28440bb9bf5a403846fb87700f
BASE_00004898	baseline	k141_11519	6447	44661b0c9f57de620684490d72f0754fb1933f6b2b2e0118587fb1f545521ef0
BASE_00004899	baseline	k141_25270	1661	63420da035ef3e4768d63d4ac6d8c19d50692cebc02b1db22ab65d9cedf0e083
BASE_00004900	baseline	k141_18247	1176	304bbc03bb5b6faf6ce10827ebf9d4fe8fd7004e2dfd7b8be3c24d40de91a081
BASE_00004901	baseline	k141_3875	1103	d1a7936ca942cd4ad0821a037f27bf3f85ce5e06a47b74f868b372436ae8a7b9
BASE_00004902	baseline	k141_3877	1070	73b104e67f8cd16e05af24ea68fab316352a0312e0e071b612df1ade2834ea9c
BASE_00004903	baseline	k141_25272	2411	977e7623395b7ab13a64f672f4e059917a5d48aa25ede372d2e6da20fd3a45e6
BASE_00004904	baseline	k141_11521	4412	5de3133b0f37d2026dffca5d90f8f53d2caab9c485f09f1836c6bbd164355a89
BASE_00004905	baseline	k141_3878	2044	09129bd3fa94d99c9523b0b4da3349bf400f3636afe03cf86b20837115370b5a
BASE_00004906	baseline	k141_25273	2760	cd056e69f9000561973477b4b9d7c13854cee8ba530e02cd4797a51e6981fa64
BASE_00004907	baseline	k141_3880	3112	5f8a4a13a523a28a4d322e1542d5128ff15acf7c236c071d83a87d61f9178636
BASE_00004908	baseline	k141_25278	1254	ee87f64139bbc120356219fa966b3933c891762b61c701f4999755e81d75fbf7
BASE_00004909	baseline	k141_18249	8180	aba4bcaff4c410b4882ee04fb8db38d8a7991bc88ca3fc2e825935bec2798e4e
BASE_00004910	baseline	k141_11525	2960	6fe1d57dacb11776e4dda7b6e334f5d43a8dbcaec93bc0e22ebb208def40ad7f
BASE_00004911	baseline	k141_3881	2017	c01129018605530ea1b297596ac6dac9ff307258de4172a154983ba350656c71
BASE_00004912	baseline	k141_3883	1025	dad7f84841a1d9042db35ffa601ef93f3efba56509a881f520e9ba9023aa76ca
BASE_00004913	baseline	k141_18254	1596	758be26242da3790dd2ec0524b99498247baa47903e9a634729fb278c9567e25
BASE_00004914	baseline	k141_11530	1574	9ac7201eae1ca30d379a2e3a9d149104618306ed011475a571778d0e3e257e79
BASE_00004915	baseline	k141_11534	2058	dab36f0320c1208b0eab9a13ba3fb5c0704512261df5a85cc9a7b1c905bd47e2
BASE_00004916	baseline	k141_18262	1223	af77885b0ec9b7eff64f7b2cb4cf33cfa4c4cb22558a801f322eb4a63cbd5d78
BASE_00004917	baseline	k141_18264	1151	b1a725e55f9f20e338135de2e75d1d879308b9581c1d11d6c49febbd34f8a2cc
BASE_00004918	baseline	k141_25294	4627	e7af538ffff1fad8f0f01f4db1962ea6b6dd571804e5786bafad1676257ab48f
BASE_00004919	baseline	k141_18265	1660	353ff8a5db367c00b6eb19834ef344883305ea7a80c4bc31c68ee83142ff3832
BASE_00004920	baseline	k141_18266	1062	7082adc5f9ffa5a18842b504ffe5dceb9b82bac05ab3d1e7e9e19caa2bda7b7a
BASE_00004921	baseline	k141_11537	4829	a669209e7260dfe4f8de73a757d86b5fb6b606b38a25a67a7a27a899d92d43af
BASE_00004922	baseline	k141_18267	1451	66abae860b4a756b1ad21011c70ac4bc746f96f645411574ce8f956aac41991d
BASE_00004923	baseline	k141_11540	1173	eeaef399ec14db0ff5db13bf14ea313b8daa6ceb23a17e79e1557c1de2bcee94
BASE_00004924	baseline	k141_18271	1693	0b5a0e37554fba3fbe5b3d73dfbae35b8d33eb36af3a996d24098aa256631a5b
BASE_00004925	baseline	k141_25307	1278	f38619672c83764b3c796003c190236b4c8937a357b11a0f67f8fef7f5f76fa3
BASE_00004926	baseline	k141_18272	2588	128b8baebf25a4d49e90d466d7cdb79737e85c24260e99664ada22b6c218647c
BASE_00004927	baseline	k141_11548	1125	d490a9691bc683ad68e3688a6493694b07ab4b419a9bf2efabbb08ceebc25c56
BASE_00004928	baseline	k141_25309	2109	bbaf839e624052b820371131c28533d19490f0a2ba866f86808e57d42375744b
BASE_00004929	baseline	k141_18275	1043	ba0a67bc6ee4975705bdf1d201601d336af410c90a988c378e99e0cbd81631b5
BASE_00004930	baseline	k141_11551	1221	fbc5805921cd6dd5ee5d7dd9bdda81ca0fc333a2039f0d39e93841e4169824e7
BASE_00004931	baseline	k141_18278	1168	780417be2c0ac4870f96fb3c24146152e300b7f4bcd846d7c1e8c4a501774e21
BASE_00004932	baseline	k141_11553	2963	eb0b03c390c49f948cc737020d36cc1286e6afb68c8be9d9f79a23afa0ba61a6
BASE_00004933	baseline	k141_25312	4876	556b0f8266abe477be2c8994389eec855a5a3d89f8b9d18e03f37d9a380a749b
BASE_00004934	baseline	k141_11554	1515	6fb049111799f345d936af60d59e55c863f4455b0b241d17499bc09211c4b5ae
BASE_00004935	baseline	k141_18280	2770	baa18c1cdac8726d5a396202fa2ab01a781cb06ecbbaeff9cce429e1448a9b2c
BASE_00004936	baseline	k141_18281	1476	055d1c829dee6ac0f0e1a2a581e577555a3ea84b41214f3d00edbb62121a54ea
BASE_00004937	baseline	k141_11557	1153	1e12af17a8aaa8304bfbf9b71e2de2db75991b90cc51f6a9d2fe7db40f8f937e
BASE_00004938	baseline	k141_18283	1044	f8b1428e0d042e3f9d7e50bb25dbe55769c6947f19a703eb908846bda9683fd7
BASE_00004939	baseline	k141_11560	1119	22d5a89dde1e824dfec26ca27a0fca2be5c5b00cb3385097667b3a8147e91307
BASE_00004940	baseline	k141_25319	2823	f4384112cf3d327d85e0683d652d294cb1ac04639bae5ad61aafacd33a7fced1
BASE_00004941	baseline	k141_18288	1368	1cdc263edfe89ddfedcad2879446899645f01a1670cc6471ad68a78763acb519
BASE_00004942	baseline	k141_11564	1885	2d470fb0e94be27a9bae3463e6ab05381966f7f48afeca4cfda79a3ad81d5443
BASE_00004943	baseline	k141_25320	1042	ccce79073db5c9a622438c8bcfe039e83ad8481a67e56ffd1a008a6e40ace116
BASE_00004944	baseline	k141_25323	1139	4f3b50e3a084df532be045ee23ed8bc843a2bce882ad8a46e016b6643572473a
BASE_00004945	baseline	k141_11566	2387	61c60ae2d976d3b0d55f0af140112a18de49b80a07267a616d260d33dece1bce
BASE_00004946	baseline	k141_18290	2602	113619cee32f20507792fadd27f04d51d1827cd8b9040eb0cfd548260d180273
BASE_00004947	baseline	k141_11568	1772	fc1218dbc11ab1f9bf40acb41c041eb991c87519d6454d895212e26548008174
BASE_00004948	baseline	k141_18293	1571	f55b83210aa5b3b520c61a6f116359ef9daf0da9f54cae2806a669abc13ca222
BASE_00004949	baseline	k141_25328	1563	cd3f7de6183b49b7c27d3a45ab49682db44afd39f405043cc65ced1251f3eae0
BASE_00004950	baseline	k141_18297	1429	48dbd8e60675c483397537d13efc71e2db432a0c856d5dd3900559cf851c9c3c
BASE_00004951	baseline	k141_18298	1325	429b688ff5fafc1da64c8d92708f36c250076af9d78ade68d1871f2158d95fb4
BASE_00004952	baseline	k141_11569	5022	0eb17e189aecb7537cfb15c163ad7758ffbfff00764618b06770a07dc47561e3
BASE_00004953	baseline	k141_25329	4258	6fd1b3004967c7e7615fa3122e330b4f37df5f2bed45f681f2655132a503870d
BASE_00004954	baseline	k141_25330	1246	31c87a7cbd7a0ab7da8438c147eaccc7845f5e236c0ce683b69f7a338c606ca5
BASE_00004955	baseline	k141_18299	3587	9b593a0e239221970387b804d708b74c2e7900b290ba7c7acf1a49078ed4228b
BASE_00004956	baseline	k141_25332	1488	e6327a1a9cc1b90414eb393fa15dc6326b927967ebb06142c5e03d3a4a310bea
BASE_00004957	baseline	k141_11574	1490	38f34ad33205c81cb2c502f2018794e7246f75cfe40cdc8ee3d402dfa261625a
BASE_00004958	baseline	k141_25333	1411	55b6c83a2d5dbd48a39a748025364f254d5b1dea5e293b3f36da54603c715309
BASE_00004959	baseline	k141_18302	2902	6d9e70e4fa1b58ce9d3040d2c5cf4a0fa2f27a8f8a707d6aa5fa6ccc809e06f8
BASE_00004960	baseline	k141_25334	1627	0e674b4ceb3af3e347ae391c0737004f71c57a3b8cab54f61292ddd3a73f9375
BASE_00004961	baseline	k141_11578	1983	9b9cc6aaf48f880afb649847bffc18c1f43056ae19bef55278114a9a151da2d3
BASE_00004962	baseline	k141_25335	1816	ae1e799461e5df4c61cb0639d96dfc3b10d4145e42688b13a8f1840da83f6083
BASE_00004963	baseline	k141_18305	2545	ea2841e9e1cfc99f3239dfea9a7d9485d4bee1acb0a223660959de1ca7f74640
BASE_00004964	baseline	k141_18306	1016	0e476100039a39fbe7caf33e7571867145992acfc79e91b92638d2a9c262ecde
BASE_00004965	baseline	k141_25337	2939	436aa293b552e2b4b87bd61cc2b4139f98a2bdd36b573e0ee964ed584a691f4b
BASE_00004966	baseline	k141_25340	1235	53e572fae78de9bd4f14540f18b61209d2e538f681e093ccd5ffd6bf02ea5596
BASE_00004967	baseline	k141_11585	4276	d62b64480de31bce29cac36ad811effed5233dc7b17833af70cf40dd5dcf642a
BASE_00004968	baseline	k141_18311	1121	6d61df38171bdab64ce73cd772559d37f12ff8ca8ec5d00326ed1a73849be218
BASE_00004969	baseline	k141_25343	1051	faa5be0654d16e59b52252633a6e453e70826ad8b8a28d53cb2f786c43201ee8
BASE_00004970	baseline	k141_11588	1756	e3ae37b372bbdcd6a155dfdb3f07a6f87b85b06581f6ba2ad02792e75affbf83
BASE_00004971	baseline	k141_11589	1759	039624d0c9331339889e144c8fd25cc05573b8711de2853dfa951ba292b4fc8d
BASE_00004972	baseline	k141_25345	1522	63cf8e61d5221f2216968cabfed41209e7159b9f43398f03e0f7278f25018c76
BASE_00004973	baseline	k141_11590	2420	d4f2111e075ae5413de6c673f0ba3286a5bafdfc0c383544abdd986af170608a
BASE_00004974	baseline	k141_25347	1973	ffc562355c889c1880eac18eff16be6fa7a5cf5cc34b486be4341de0a9196840
